"","lake_id","station_id","country","subset","lake_name","lat_wgs84","lon_wgs84","altitude_m","area_ha","depth_mean_m","depth_max_m","cent_lat_wgs84","cent_lon_wgs84"
"213",203,"203_1","SE",NA,"Jokksjaure",65.6687012597348,15.5239729016951,475,386.36,NA,NA,65.6727142380203,15.5787626468166
"214",204,"204_1","SE",NA,"Jovattnet, Nedre",65.7412892294463,15.0746725503112,460.4,430.47,NA,22,65.7405688585128,15.000261162299
"215",205,"205_1","SE",NA,"Jukkasjärvi",67.7971318943887,20.8060190233093,323.4,1333.2,NA,NA,67.8300037114495,20.6859187322379
"216",206,"206_1","SE",NA,"Juvuln",63.7013387305178,12.9587769569926,392.3,3723,NA,70,63.7142706600892,13.1365247108019
"217",207,"207_1","SE",NA,"Kaalasjärvi",67.7468175254004,20.0126881318391,460.3,1628.6,NA,NA,67.7775287923417,19.8929656969578
"218",208,"208_1","SE",NA,"Kaarevuopio",68.4313539124289,22.5065830934059,320.4,110.67,NA,NA,68.4344935074085,22.4806255208553
"219",209,"209_1","SE",NA,"Kallsjön",63.620754292254,13.0015579691317,381,15747.39,NA,132,63.5846282935665,13.0502032769643
"220",209,"209_2","SE",NA,"Kallsjön Östra Delen Av Kallsjön",63.4384706769425,13.3401808865651,381,15747.39,NA,132,63.5846282935665,13.0502032769643
"221",210,"210_1","SE",NA,"Kalvsjön",61.6667735774014,16.3121539809544,114,362.33,NA,22.8,61.6853958929235,16.3150298767185
"222",211,"211_1","SE",NA,"Kalvsjön",57.8567382636778,16.045393805154,120.2,19.44,2.3,5.5,57.8542129071641,16.0439070820658
"223",212,"212_1","SE",NA,"Kamlungträsket",66.0023440880922,22.8516652391852,26.3,1061.7,NA,NA,66.0448877876083,22.7825994208389
"224",213,"213_1","SE",NA,"Kantsjön",63.7232846724582,18.6653422525357,184.5,35.6,NA,NA,63.7228012608163,18.6578948587786
"225",214,"214_1","SE",NA,"Karats",66.6502853816044,18.8259577193261,414.6,5933.34,8,31.5,66.7070935156456,18.6752506993739
"226",215,"215_1","SE",NA,"Kärrnässjön",63.91190802543,15.3119575633292,294.3,600.83,NA,NA,63.9399109465846,15.2604380529607
"227",216,"216_1","SE",NA,"Kärrsjön",63.7430050558882,18.5467563856037,188.3,78.66,NA,NA,63.7392930359003,18.5633476848691
"228",217,"217_1","SE",NA,"Kårtejaure",67.4771982389367,18.3224453141716,411.4,704.46,26.9,10,67.4966919776157,18.2662957822289
"229",218,"218_1","SE",NA,"Karvsjön",63.5318028244035,17.1248840097719,238.6,185.71,3.7,9.7,63.5288186089589,17.1051533192615
"230",219,"219_1","SE",NA,"Kasasjön",63.3202943807095,19.0580248031108,22,16.67,NA,NA,63.3214470146038,19.0625665677975
"231",220,"220_1","SE",NA,"Kättbosjön",60.8357941455497,14.1599171622126,278.4,783.41,NA,NA,60.8376842093164,14.2135172598145
"232",221,"221_1","SE",NA,"Kaunisjärvi",67.3840585720602,23.379213039047,161,66.36,NA,NA,67.3864474667144,23.3646450766232
"233",222,"222_1","SE",NA,"Kautujärvi",66.7309443758905,21.8039754607088,248.6,112.62,NA,NA,66.7465868975699,21.7968458488866
"234",223,"223_1","SE",NA,"Kesajärv",66.321094178411,22.3307657428341,137.1,62.46,NA,NA,66.3089689296493,22.3429325392701
"235",224,"224_1","SE",NA,"Kindsjön",60.6585461644211,12.7043506233364,412.1,191.7,NA,7,60.6425055446733,12.7040803026276
"236",225,"225_1","SE",NA,"Kisasjön",58.0192015085758,15.6522394587266,99.1,218.92,NA,NA,57.999217240242,15.6520645069127
"237",226,"226_1","SE",NA,"Klubbuddsjön",66.6759288795041,19.686499853836,260,2539.92,NA,11,66.6679352490344,19.7056794002945
"238",227,"227_1","SE",NA,"Kolerträsket",65.5060732172289,20.4636941688094,279.5,63.42,NA,NA,65.4998544527367,20.4758321081746
"239",228,"228_1","SE",NA,"Kolsnaren",59.035531744054,15.9859493690166,33.5,1063.23,2.7,12.3,59.0421394777653,16.0016521958922
"240",229,"229_1","SE",NA,"Korpijärvi",66.0196013611461,23.5712912078012,49.5,125.08,NA,NA,66.0302501545179,23.576476096974
"241",230,"230_1","SE",NA,"Korpilombolojärvi",66.8461050716735,23.0707062937156,158.9,42.01,NA,NA,66.8562709964624,23.0587422450104
"242",231,"231_1","SE",NA,"Korsvattnet",63.8404740299537,13.5130321209828,743.7,1199.78,19.9,81,63.8729868489454,13.5270031634366
"243",232,"232_1","SE",NA,"Koskatsjaure",66.4677563726964,20.3268127244193,239.8,175.02,NA,NA,66.4700169562099,20.3040621008728
"244",233,"233_1","SE",NA,"Kottlasjön",59.3443263534574,18.1836576695454,11.8,22.95,NA,7.5,59.348839743601,18.1844200677139
"245",234,"234_1","SE",NA,"Krakstadstjärn",59.1732128190073,12.4679983512862,222.7,17.17,NA,NA,59.174218585203,12.4759119027998
"246",235,"235_1","SE",NA,"Kroksjön",64.4874337741659,18.0129595556941,462.3,14.17,NA,NA,64.4909149959336,18.0143732489389
"247",236,"236_1","SE",NA,"Krokströmmens Dammsjö Kroksjön",62.0415190502909,14.9003425549908,339.3,409.65,NA,NA,62.0381569237254,14.8490335833119
"248",237,"237_1","SE",NA,"Kuittasjärvi",66.6604599983613,23.8414439353986,75.9,289.42,NA,NA,66.6669433108735,23.8224430650178
"249",238,"238_1","SE",NA,"Kultsjön",64.9631142063052,15.4380765884401,542.3,5309.2,21.3,129.8,65.0270926407881,15.1431303112611
"250",239,"239_1","SE",NA,"Kvarnbergsvattnet",64.5025978587062,14.1540615704089,309.9,6546.86,41,99,64.5816669994491,13.9482132541653
"251",240,"240_1","SE",NA,"Kycklingvattnet",64.561750314652,14.1325385888894,346.2,2385.97,NA,NA,64.6313028216485,14.091813023521
"252",241,"241_1","SE",NA,"Kyrksjön",57.9023257914337,16.1691495694671,85.8,328.74,NA,NA,57.9017719331392,16.1485939012027
"253",242,"242_1","SE",NA,"Kyrksjön",64.3620564540581,21.3100800732298,11.1,6.72,NA,NA,64.3600551474418,21.3084884732351
"254",243,"243_1","SE",NA,"Kyrksjön (Nr 1) Arbrå",61.4890753335365,16.3847285653216,113.9,474.23,NA,11,61.5060398586607,16.3883435465954
"255",244,"244_1","SE",NA,"Kyrksjön (Nr 2) Y.hogdal",62.1735275098562,14.9439997087745,259.4,210.53,NA,NA,62.165034359173,14.93330837739
"256",245,"245_1","SE",NA,"Kyrksjön (Nr 3) Ljusdal",61.823309316966,16.0758336304287,124.1,61.75,NA,17,61.8237827917814,16.0858173964212
"257",246,"246_1","SE",NA,"Labbas",66.3789607556536,17.7843115594142,488.5,2103.84,NA,NA,66.4078316818035,17.5942093193169
"258",247,"247_1","SE",NA,"Läen",56.7506032493467,15.2860938069612,167.7,1080.61,3.7,14.5,56.7567322208966,15.3354295552513
"259",248,"248_1","SE",NA,"Laforsens Dämningsområde",61.9441864787745,15.4981683618406,214.8,212.71,NA,NA,61.9456821969545,15.4601105477209
"260",249,"249_1","SE",NA,"Laisan",65.9918193704498,17.1964305978259,424.6,2734.2,NA,66,66.1338827131842,17.1212646542081
"261",250,"250_1","SE",NA,"Laitaure",67.1220009480632,18.3882757609408,495.9,982.96,NA,NA,67.1307217351534,18.2993418206984
"262",251,"251_1","SE",NA,"Landögsjön",63.5476579407065,14.285620191872,319.7,4577.62,NA,71,63.5991659001147,14.048464497873
"263",252,"252_1","SE",NA,"Landvettersjön",57.662323888322,12.1335952641896,54.7,216.49,NA,21,57.676419656268,12.1747628555264
"264",253,"253_1","SE",NA,"Langas",67.3088392340474,18.9557117137802,375.1,5190.3,NA,73,67.3915973824117,18.6672954180582
"265",254,"254_1","SE",NA,"Lången",59.3367722332518,15.182975385961,38.9,61.83,1.7,4.5,59.3481210806842,15.1758900896587
"266",255,"255_1","SE",NA,"Långsjön",61.5217260945352,15.3687558016823,217.7,18.3,NA,NA,61.518055069592,15.3763458121725
"267",256,"256_1","SE",NA,"Långsjön",57.6984115626749,16.3255889573237,55.1,750.4,NA,NA,57.7057721384669,16.3013689912626
"268",257,"257_1","SE",NA,"Långtjärn",61.279668079544,13.9979610332279,274.8,8.95,NA,NA,61.2814320909599,14.0022138785263
"269",258,"258_1","SE",NA,"Långvattnet",65.1801559692635,16.543541206622,412.2,1752.77,NA,NA,65.1215906187266,16.599498325478
"270",259,"259_1","SE",NA,"Lännässjön Fotingen-Delen",62.6502543160049,14.0497454494778,437.8,1919.02,NA,24,62.5964881013718,14.1075092296275
"271",259,"259_2","SE",NA,"Lännässjön Klövsjön-Delen",62.5526741596276,14.1429924136733,437.8,1919.02,NA,24,62.5964881013718,14.1075092296275
"272",259,"259_3","SE",NA,"Lännässjön Lännässjön-Delen",62.5972832676572,14.1210262933757,437.8,1919.02,NA,24,62.5964881013718,14.1075092296275
"273",260,"260_1","SE",NA,"Lappträsket",66.167783341164,21.8123001440259,51.6,923.28,5.8,16.8,66.1974909999249,21.7647747861517
"274",261,"261_1","SE",NA,"Latalam",60.1602495449605,14.7449528445426,271.5,8.97,NA,NA,60.1608719499376,14.7384197054709
"275",262,"262_1","SE",NA,"Lauker",65.6477490439416,19.7512961390662,351.7,1107.31,NA,NA,65.6338286169761,19.8196475837077
"276",263,"263_1","SE",NA,"Laxsjön",58.9364845604921,12.2819873477263,76,1610.23,NA,46,58.9816587392425,12.2868901762777
"277",264,"264_1","SE",NA,"Ledfat (Ledvattnet)",65.4347041211078,18.6219780611719,408.9,3884.98,NA,24,65.4728819959677,18.4436650453006
"278",265,"265_1","SE",NA,"Leipikvattnet",64.9134302556226,14.2042720558936,468.9,502.81,2.6,24.8,64.9266496594836,14.1805811408397
"279",266,"266_1","SE",NA,"Lejen, Stora",60.2056939523598,14.3917978722228,328.6,577.56,NA,NA,60.2166452357698,14.3673691982879
"280",267,"267_1","SE",NA,"Lelången Norra Delen",59.2971279070605,11.912860909707,94.1,5264.77,NA,47,59.1804585737842,12.0621762991994
"281",267,"267_2","SE",NA,"Lelången Södra Delen",59.0745939329852,12.2039489929912,94.1,5264.77,NA,47,59.1804585737842,12.0621762991994
"282",268,"268_1","SE",NA,"Lenhovdasjön",57.004142374125,15.2930932269631,261.1,51.5,1.5,2.4,57.0000380724185,15.2978117864772
"283",269,"269_1","SE",NA,"Leran",60.1459745120631,15.3594348048634,110.8,262.5,NA,NA,60.1502539699969,15.3314330084611
"284",270,"270_1","SE",NA,"Leringen",62.5752621527423,16.4296522633291,201.8,1979.75,13.6,41,62.6213171927967,16.4014809613699
"285",271,"271_1","SE",NA,"Lesjön",59.9868934547485,14.1784359087147,234.7,87.45,NA,15.6,60.0027395880768,14.1654865350585
"286",272,"272_1","SE",NA,"Letten",60.7324535608712,12.6884139815478,347,1542.07,NA,23,60.7106261643579,12.6738576332255
"287",273,"273_1","SE",NA,"Levrasjön",56.1088764665492,14.4846799872083,7.3,259.56,10.6,18.5,56.1058561109806,14.4915089292469
"288",274,"274_1","SE",NA,"Likstammen",58.9314137271949,17.2619204986755,25.3,951.26,11.2,27,58.9639301294633,17.2053575142682
"289",275,"275_1","SE",NA,"Lilla Lindessjön",59.5881067824269,15.2399339014527,61,12.17,1.7,6,59.5842277170499,15.2344461475603
"290",276,"276_1","SE",NA,"Lilla Skeppträsket",65.2042759047684,18.753939094481,313.4,275.91,NA,NA,65.2061576961826,18.7273953104253
"291",277,"277_1","SE",NA,"Lilla Snesen",60.6106911223579,14.504675150097,302,653.02,5.3,13.4,60.6431305466001,14.5278322287419
"292",278,"278_1","SE",NA,"Lilla Tjulträsket",65.9660403535925,15.9146222348135,535,64.36,NA,NA,65.9691620869628,15.8902304472458
"293",279,"279_1","SE",NA,"Lill-Aspsjön",63.3926129217413,17.5316515456303,237.8,43.08,NA,NA,63.393090553342,17.5133614415073
"294",280,"280_1","SE",NA,"Lill-Bjurvattnet (Bjurva",63.8716767014851,18.9510123684775,222.2,13.53,NA,NA,63.8682922792409,18.9586206567161
"295",281,"281_1","SE",NA,"Lill-Glän (Lillglän)",62.6388991796403,12.1272084099842,828.6,16.78,NA,NA,62.6420693238166,12.1268330980604
"296",282,"282_1","SE",NA,"Lill-Jorm",64.6772962741143,14.0690574939561,346.2,2009.63,NA,NA,64.7040658030881,14.0087947885206
"297",283,"283_1","SE",NA,"Liten",63.2965720961041,13.6868214437121,317.8,1613.91,NA,21,63.319222047395,13.5294434102794
"298",284,"284_1","SE",NA,"Ljugaren Dådransjön-Delen",60.9683398946885,15.5191006877318,216.4,2311.76,NA,NA,60.9705851485182,15.3829198518071
"299",284,"284_2","SE",NA,"Ljugaren Ljugaren Utom Dådransjön",60.9827125670357,15.4171916255547,216.4,2311.76,NA,NA,60.9705851485182,15.3829198518071
"300",285,"285_1","SE",NA,"Ljusnaren",59.8320705502992,14.9973914676428,163.2,955.39,NA,NA,59.8582924978776,14.9476835041967
"301",286,"286_1","SE",NA,"Ljusnedalssjön",62.508124569876,12.6844263201221,566.3,372.26,NA,NA,62.5180231517046,12.6509494341336
"302",287,"287_1","SE",NA,"Ljustern",60.3434510764893,15.7426436859873,152.6,301.6,NA,NA,60.3358892182695,15.7267434043791
"303",288,"288_1","SE",NA,"Locknesjön",62.9197684229333,14.9394576681426,328.5,2641.46,NA,57.4,62.9941939059553,14.8558890589645
"304",289,"289_1","SE",NA,"Lofssjön",62.0385843869421,13.4986717197083,594.1,1733.43,NA,46.1,62.0741727113813,13.3877714571033
"305",290,"290_1","SE",NA,"Lossen",62.4037527234599,12.9248691284255,564,3113.96,NA,NA,62.4409802653038,12.7898377987666
"306",291,"291_1","SE",NA,"Lövsjön",63.716906814646,14.6901523272828,302.8,833,7.8,22.5,63.7405566383658,14.6949265220043
"307",292,"292_1","SE",NA,"Lungen",59.6993005807355,13.9906194772635,155.7,711.75,NA,18.1,59.7124902373392,13.9502855939676
"308",293,"293_1","SE",NA,"Luossajärvi",67.8776532977706,20.1657419188562,500,133.94,NA,NA,67.8693777956569,20.1800592796987
"309",294,"294_1","SE",NA,"Lygnern",57.4852945011002,12.2658729521882,15.2,3132.52,NA,45,57.4807097501054,12.3259607525255
"310",295,"295_1","SE",NA,"Magrassen",62.3003856594044,13.7894628866777,401.1,122.96,NA,15,62.3089531736489,13.7718675051444
"311",296,"296_1","SE",NA,"Mälaren Galten",59.4566692367676,16.2636038658759,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"312",296,"296_2","SE",NA,"Mälaren Garnsviken",59.6405919749055,17.7466619393365,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"313",296,"296_3","SE",NA,"Mälaren Granhammarsfjärden",59.5050982673872,17.8006960065971,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"314",296,"296_4","SE",NA,"Mälaren Kyrkfjärden",59.2678937149464,17.7517292114312,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"315",296,"296_5","SE",NA,"Mälaren Långtarmen",59.2992937046836,17.7535220339931,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"316",296,"296_6","SE",NA,"Mälaren Norra Björkfjärden",59.4422055325492,17.4417578775432,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"317",296,"296_7","SE",NA,"Mälaren Skarven",59.5768646569009,17.8049427985264,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"318",296,"296_8","SE",NA,"Mälaren Strängnäsfjärden",59.3816850366117,17.0332444588502,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"319",296,"296_9","SE",NA,"Mälaren Svartsjöviken",59.3581406568268,17.7269955808514,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"320",296,"296_10","SE",NA,"Mälaren Svinsundet",59.4014319697117,17.5128639024326,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"321",296,"296_11","SE",NA,"Mälaren Ulvhällsfjärden",59.3662284356943,17.0537916785171,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"322",296,"296_12","SE",NA,"Mälaren Västeråsfjärden",59.5828159371991,16.5509794620007,0.9,107228.4,12.8,66,59.4523610468513,17.1901894638178
"323",297,"297_1","SE",NA,"Malåträsket",65.1673313071473,18.7656308639615,305.3,692.02,NA,37.9,65.1955378405383,18.6874865700649
"324",298,"298_1","SE",NA,"Malgomaj Huvuddelen Av Sjön",64.7148516510352,16.2663656364319,343.6,10213.19,NA,117,64.7568310347387,16.2065264272585
"325",298,"298_2","SE",NA,"Malgomaj Maksjön-Delen",64.6692074100525,16.4749860104678,343.6,10213.19,NA,117,64.7568310347387,16.2065264272585
"326",299,"299_1","SE",NA,"Malmagen",62.5856166884758,12.1955631617524,782,250.59,NA,NA,62.6001963022186,12.1629516585147
"327",300,"300_1","SE",NA,"Malmlången (Karldalssjön",59.4203045707478,14.680827357419,147.8,666.57,9.3,28,59.4663419658354,14.7169483319795
"328",301,"301_1","SE",NA,"Mårdsjön Nr 2",63.7049541667832,16.0563623497595,254.2,253.34,3.8,16,63.718394584331,16.0194301591906
"329",302,"302_1","SE",NA,"Marman",61.24096328592,17.0100336384472,38.3,1766.69,NA,26.9,61.2371928506223,16.9335716132496
"330",303,"303_1","SE",NA,"Marmen Sörforsviken",62.3113160110259,17.1673571071032,19.7,708.77,12.6,40,62.3097884456263,17.0830056266848
"331",304,"304_1","SE",NA,"Marsjön",58.808833392864,12.192087316413,174.5,353.65,6.4,40.7,58.8138954454358,12.2299407324154
"332",305,"305_1","SE",NA,"Medingen",62.389262497412,15.183523251739,254.7,210.07,NA,NA,62.3871577709539,15.1539185379263
"333",306,"306_1","SE",NA,"Medstugusjön",63.5236145764384,12.393234272332,536.1,817.01,7.5,26,63.5395380398733,12.3555420993051
"334",307,"307_1","SE",NA,"Mellan Fryken",59.6120942089496,13.3120352662254,62.2,4640.39,NA,120,59.7223424966514,13.1989847357539
"335",308,"308_1","SE",NA,"Mellansjön (Nordanedesjö",62.5093665288983,16.3752869464969,186.3,567.65,8.8,27,62.5355955190411,16.4209191830866
"336",309,"309_1","SE",NA,"Mellansjön (Nr 2)",62.3135223954099,15.6787407700643,315.2,118.05,NA,NA,62.3086231161412,15.690692445144
"337",310,"310_1","SE",NA,"Mellansjön (Nr1)",62.4176146247237,14.9917488186891,259.7,558.46,4.7,16,62.4296879402274,14.969821559242
"338",311,"311_1","SE",NA,"Mellan-Svan",59.1858416649855,12.5549998481287,92,340.25,NA,17,59.1844722959765,12.5362414422899
"339",312,"312_1","SE",NA,"Mjörn",57.8722570484737,12.444778581113,58.2,5425.94,NA,3,57.9003543369442,12.4093462366863
"340",313,"313_1","SE",NA,"Mjuasjön",56.4431425152545,15.3165672699483,125.1,24.93,2,3.6,56.4405435979827,15.3104840622462
"341",314,"314_1","SE",NA,"Möckeln",56.6648635819351,14.1219407167082,136.4,4586.27,2.8,10,56.651589642109,14.1711832059528
"342",315,"315_1","SE",NA,"Möckeln",59.2893219142981,14.4979176660109,89.3,1790.24,11.5,25.8,59.2938937547247,14.514933035344
"343",315,"315_2","SE",NA,"Möckeln Södra Delen",59.2665293798361,14.4637185681409,89.3,1790.24,11.5,25.8,59.2938937547247,14.514933035344
"344",316,"316_1","SE",NA,"Mögreven",59.9155408520945,14.3326494085456,202.2,214.3,NA,NA,59.9301917664653,14.3078845328884
"345",317,"317_1","SE",NA,"Morasjön",59.1873691651204,16.90747708785,30.4,16.22,NA,NA,59.1924550508213,16.9098355829555
"346",318,"318_1","SE",NA,"Morjärvsträsket",66.0820106359686,22.7350434305186,27.6,866.06,NA,NA,66.1096506953815,22.7583237516784
"347",319,"319_1","SE",NA,"Munksjön",57.7812096913125,14.169297299381,89.1,83.81,9,20.4,57.7723397515564,14.1649949801277
"348",320,"320_1","SE",NA,"Munsvattnet",64.270990780054,14.4279987473497,524.4,58.86,NA,NA,64.26915632676,14.4439524097495
"349",321,"321_1","SE",NA,"N. Bullaresjön",58.8771344451262,11.5363569373087,39.2,684.6,20.6,37.5,58.8381120469813,11.5587531470519
"350",322,"322_1","SE",NA,"Näckten",62.9118058947101,14.5693725170921,325,8256.83,15.5,44,62.8417349173621,14.6291853580693
"351",323,"323_1","SE",NA,"Naimakkajärvi",68.6623577819474,21.623727214142,399.5,320.7,NA,NA,68.6670390382671,21.5814183210113
"352",324,"324_1","SE",NA,"Näldsjön",63.3460117380909,14.2419470707773,302.1,4153.8,NA,31,63.3852320680907,14.252516517826
"353",325,"325_1","SE",NA,"Närsen",60.2875886640353,14.4547992719278,300.2,977.98,NA,NA,60.2880184184173,14.4027116310671
"354",326,"326_1","SE",NA,"Nässjön",61.2594389178235,14.0570900426847,239.2,190.15,2.6,15,61.2594494706446,14.100331006753
"355",327,"327_1","SE",NA,"Nästelsjön",62.548704358826,14.476394199954,353.6,690.36,NA,27.2,62.5770333877145,14.4615109841376
"356",328,"328_1","SE",NA,"Naujaure Vaukadelen",65.9971513837773,17.9119869665813,420.7,836.7,NA,8,66.0093055966293,17.9336772334973
"357",329,"329_1","SE",NA,"Naustajaure",65.5864923616653,18.1799026373793,414.8,1594.47,5.9,16,65.619920880781,18.1438193041875
"358",330,"330_1","SE",NA,"Naustajaure",66.3780449117911,19.2783123216949,460.6,744.37,NA,NA,66.3547543532145,19.3219239513201
"359",331,"331_1","SE",NA,"Nautijaure",66.8627135985505,19.2492383573668,345.4,347.12,NA,NA,66.8801006331155,19.2234776541103
"360",332,"332_1","SE",NA,"Nedre Boksjön",65.5472146724217,16.1158736979966,464.6,1521.77,29.7,77,65.5871338817669,16.0393422919208
"361",333,"333_1","SE",NA,"Nedre Gautsträsket",65.5720969451155,17.4907620546778,341.5,1041.25,2.8,14.7,65.6005609659968,17.4634517321622
"362",334,"334_1","SE",NA,"Nedre Gryten",58.8739400724412,15.363809639781,99.4,81.48,NA,4,58.8816173638153,15.3596447637929
"363",335,"335_1","SE",NA,"Nedre Hillen",60.131159452641,15.3076370128701,137.9,274.16,NA,NA,60.1392750025419,15.2827049855324
"364",336,"336_1","SE",NA,"Nedre Lillsjön",65.0312797780436,15.7645963585473,439.4,5.76,NA,NA,65.0308818458332,15.7661441684565
"365",337,"337_1","SE",NA,"Nedre Särvsjön",62.6038385831581,13.2016383047843,630.6,257.41,NA,NA,62.6152543742272,13.1737259661957
"366",338,"338_1","SE",NA,"Nedre Vättern",59.7766542967563,15.6468871513929,90.4,486.27,5.6,17.6,59.8055443652913,15.6766457625892
"367",339,"339_1","SE",NA,"Noen",57.9346790410328,14.7440804141461,184,736.1,7.6,25,57.9815036272242,14.7280010886176
"368",340,"340_1","SE",NA,"Nömmen",57.5667583088134,14.8524077665297,220,1533.38,4.7,18,57.5344391763956,14.8515301665843
"369",341,"341_1","SE",NA,"Nordmyresjön",60.1677580821824,16.8603175865002,56.4,67.84,NA,NA,60.1628759703409,16.868510062749
"370",342,"342_1","SE",NA,"Nordsjön",59.873071612749,11.9775316019414,125.3,79.69,6.5,13,59.8797038930293,11.983369657894
"371",343,"343_1","SE",NA,"Nordsjösjön",63.1876478912475,16.9991569553504,92.9,169.85,NA,NA,63.1982711772872,16.9927392901589
"372",344,"344_1","SE",NA,"Norra Dellen",61.8572310624748,16.6213219088261,43.4,7987.09,18.1,67,61.8828967231451,16.6883416737671
"373",345,"345_1","SE",NA,"Norra Hörken",60.0339135213677,14.922494591722,255.2,1245.76,14.4,44,60.0664469863153,14.8909259717073
"374",346,"346_1","SE",NA,"Norra Kornsjön",58.8987462161958,11.6700387810094,140.8,548.26,8.6,31,58.9114847138449,11.6600474548926
"375",347,"347_1","SE",NA,"Norra Lisjön",59.7049609966161,16.063240864174,61.5,74.39,NA,NA,59.7067039788416,16.0745558651444
"376",348,"348_1","SE",NA,"Norra Lötsjön",61.0634505333753,12.7685865148772,417.2,168.03,3.1,14,61.0489840486505,12.7891819608584
"377",349,"349_1","SE",NA,"Norrsjön",59.9585275955578,18.348589096727,18.7,187.88,4.4,10.1,59.9423024092574,18.3587599653261
"378",350,"350_1","SE",NA,"Norrsjön",57.1103737414143,15.1401184060944,199.3,331.58,2.8,4.5,57.1210048765598,15.1440909923511
"379",351,"351_1","SE",NA,"Norrsjön Löa Norrsjön",59.8012362353048,15.1504567040059,96.4,295.26,NA,8,59.8150733594415,15.1169371181053
"380",352,"352_1","SE",NA,"Norrtjärn",62.1076246145073,16.6747678287079,127.2,9.71,NA,9,62.1057211122541,16.6707689579423
"381",353,"353_1","SE",NA,"Norsjön",64.9407107938557,19.3780830217627,290.5,1617.57,NA,11,64.9041265026588,19.4121687142211
"382",354,"354_1","SE",NA,"Ö Marssjön",65.0270770547664,15.5263151138506,534,529.93,NA,NA,65.0221437019998,15.4665205223789
"383",355,"355_1","SE",NA,"Ockern",63.6858538672964,14.6659067366905,300.2,256.83,NA,22.5,63.6980340987785,14.6550742940122
"384",356,"356_1","SE",NA,"Ockesjön",63.2782386074574,13.8611743601138,299.8,794.74,NA,16,63.2773728191397,13.7906225368216
"385",357,"357_1","SE",NA,"Offertjärn",63.1422698593639,17.7452848500542,15.4,4.41,NA,NA,63.1433882944045,17.7473425137156
"386",358,"358_1","SE",NA,"Öjaren",60.6726410631101,16.8381805401707,71.3,1952.62,3.1,10,60.719672255175,16.8568285966456
"387",359,"359_1","SE",NA,"Öjarssjön (Öjarn)",63.9312877767127,15.0785906440321,434.3,519.95,NA,NA,63.9566335954088,15.0577268496756
"388",360,"360_1","SE",NA,"Öjen",60.7688655216233,13.8794276483599,296.1,1512.08,NA,NA,60.7694509602776,13.8775223572107
"389",360,"360_2","SE",NA,"Öjen Bysjön",60.8024403289653,13.8794309663823,296.1,1512.08,NA,NA,60.7694509602776,13.8775223572107
"390",361,"361_1","SE",NA,"Öjönsjön",62.8355581282388,12.6656338895533,848.9,216.51,NA,NA,62.8490951987834,12.6747184552117
"391",362,"362_1","SE",NA,"Öljaren",59.1588243568699,15.954258627445,24.1,1781.7,NA,NA,59.1345551802554,16.0225301903504
"392",363,"363_1","SE",NA,"Olofssjön",59.8962927540115,14.9611704457211,153,192.68,NA,NA,59.9047379550649,14.9468527189499
"393",364,"364_1","SE",NA,"Oltokjaure",65.7466951239515,15.5076373470026,483,408.69,NA,NA,65.7419940818592,15.4924141418173
"394",365,"365_1","SE",NA,"Ömmeln",59.1255112806555,12.5387043719949,122.7,681.14,NA,24.5,59.1313830266205,12.4964895531565
"395",366,"366_1","SE",NA,"Önn",58.1785285167069,16.3818583483942,34.6,162.98,NA,NA,58.1796741828898,16.3697080150911
"396",367,"367_1","SE",NA,"Oppäsen",59.570108484836,15.5815195172529,63.2,411.37,2.9,8.5,59.5858023048759,15.604195501621
"397",368,"368_1","SE",NA,"Öresjö",57.7603985114358,12.9421561729445,133,632.45,NA,30.5,57.7875324372447,12.9787939792713
"398",369,"369_1","SE",NA,"Oresjön",61.1657594524592,15.1349543424779,200.2,1256.7,NA,29,61.1485782007394,15.1779853855854
"399",370,"370_1","SE",NA,"Örken",57.0920638846281,15.0178807199612,188.2,2328.08,7.4,38,57.1375217302783,15.0062211146312
"400",371,"371_1","SE",NA,"Ormsjön",64.3393249252166,16.1123741916745,266.4,2724.76,7.8,26.6,64.3891010445031,16.0407836955523
"401",372,"372_1","SE",NA,"Orrmosjön",61.8374291228233,14.1174913772632,433.4,886.33,NA,NA,61.8079783296737,14.1340867521378
"402",373,"373_1","SE",NA,"Orsasjön",61.015465917827,14.5780080952123,162.1,5187,NA,97,61.0820516399446,14.552510347905
"403",374,"374_1","SE",NA,"Orsjön Södra Delen",61.5654922609248,16.350773670587,113.9,3004.01,NA,17,61.6119865782264,16.3088773231073
"404",374,"374_2","SE",NA,"Orsjön Tevsjön-Delen",61.6557140565595,16.2108181510154,113.9,3004.01,NA,17,61.6119865782264,16.3088773231073
"405",375,"375_1","SE",NA,"Orten",62.2565489514979,13.8307078755743,401.1,320.7,NA,23,62.2774400668669,13.8142951595321
